Column1,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
526,32866,"hàng hãng , mua tặng vợ , chưa lỗi_lầm kì hài_lòng",0,0,0,0,1,0,0,0,0
527,32865,hàng nguyên seal . hàng hãng . giao hàng . nguyên niêm_phong,0,0,1,0,1,0,0,0,1
528,32864,"tiki giao hàng , đóng_gói cẩn_thận , hàng hàng việt nam kì hài_lòng",0,0,1,0,1,0,0,0,0
529,32863,"như tiki thông_báo , bảo_hành điện_thoại kích_hoạt hàng , điện_thoại chưa kích_hoạt bảo_hành , tiki kiểm_tra giúp .",0,0,0,0,0,0,0,1,0
530,32862,"shipper dễ_thương bấm chuông 0h xong thủ_tục hộp kiểm_tra , ký đúng "" hoàng_đạo "" ? . tiki . hàng_loạt online ap khách_hàng trung_thành dịch_vụ . s9 đẹp , 1 đổi iphone trở_lại samsung giao_diện đẹp & camera , nét . cảm_nhận ban_đầu s9 ok . tai_nghe oke giá hộp đựng dòng s6 s7 tiện . , hơi ngại vụ gõ sai ký_tự đoạn 2 edge , chạm chỗ ký_tự sửa đôi_khi không chính_xác , đành nhận_xét ban_đầu , nhận_xét chi_tiết . s9 tím đẹp thiệt . ! ? kì hài_lòng",0,0,1,0,0,1,0,0,1
531,32861,"máy_thiết_kế đẹp , cảm_ứng nhạy , pin khủng , loa hơi , bắt sóng yếu máy china , camera chưa đẹp lắm , chất_lượng chờ . ổn tầm giá , ủng_hộ hàng việt . / việt_nam chất_lượng",1,0,0,1,0,1,0,0,1
532,32860,"máy_đẹp , chất_lượng , chip mạnh phân khúc 3tr , khởi_động ứng_dụng cực_kì , không ngán 1 loại game ! kì hài_lòng",0,0,0,1,0,0,0,0,1
533,32859,chất_lượng tốt . kì hài_lòng,0,0,0,0,0,0,0,1,0
534,32858,"lắm hài_lòng đơn hàng tiki , vote 5 * đơn hàng nà kì hài_lòng",0,0,0,0,0,0,0,1,0
536,32856,"giao hàng , đóng_gói , ip 12 mini vẻ ip8 màn_hình to . hài_lòng kì hài_lòng",0,0,1,0,0,0,0,0,1
537,32855,"máy_đẹp , báo lỗi không tiki bảo_hành . đi đổi bảo_hành hãng .",0,-1,0,0,0,0,0,0,1
539,32853,"tối 7 chủ_nhật ipad . đóng_gói đảm_bảo , gắn tem hàng vỡ . sản_phẩm , hoạt_động êm_ái , đẹp . tin_tưởng tiki mua sản_phẩm điện_tử như . kì hài_lòng",0,1,1,0,0,0,0,0,1
540,32852,hàng oke hãng đặt_hàng hãng đặt_hàng tối 31 / 8 chiều 1 / 9 hàng giao hàng thiệt rẻ hơi thế_giới di_dộng 550k,1,0,1,0,1,0,0,0,0
541,32851,hộp hơi méo 1 tí,0,0,-1,0,0,0,0,0,0
542,32850,"sản_phẩm tốt chuẩn , tiki làm_việc chuyên_nghiệp , hài_lòng . ng mua hộ rẻ tốt . tiki ! kì hài_lòng",1,1,0,0,0,0,0,1,0
543,32849,xám giao trắng mất chục hàng thông_tin giao hàng chậm cập_nhật chờ giao nhầm màu bực đt đổi đi mất 2 chục không đủ kiên_nhẫn chờ . hài_lòng,0,-1,-1,0,0,0,0,1,-1
544,32848,"ổn , ủng_hộ hàng việt_nam kì hài_lòng",0,0,0,0,0,0,0,1,0
545,32847,"hàng trong_sáng hôm_qua hôm . hàng ổn , màu trắng quan đẹp . mua mẹ không đòi_hỏi vn chất_lượng chờ tiếp . joy 3",0,0,1,0,0,0,0,0,1
546,32846,"sản_phẩm tốt tầm giá . cấu_hình , hiệu_năng tốt , pin trâu . xem_xét ! kì hài_lòng",1,0,0,1,0,1,0,0,0
547,32845,"sản_phẩm tốt tầm giá , ứng_dụng không mua .",1,0,0,0,0,0,0,0,0
548,32844,"máy ngon , mượt_mà , tội ship hà_nội hơi , trễ mất 1 dự_kiến",0,0,-1,1,0,0,0,0,0
549,32843,"máy_bền , đẹp hơi chậm , màu_sắc không nét , hơi mỏi_mắt tốt giá tiền",1,0,0,-1,0,-1,0,0,1
552,32840,"nhôm đẹp , bàn gọi video cal chất lắm , ipad dạng nằm ngang phương thẳng_đứng . hi_vọng không trốc ghi đỡ điện_thoại_chất",0,0,0,0,0,0,1,0,0
553,32839,sản_phẩm tốt : ) . dịch_vụ tiki ổn kì hài_lòng,0,1,0,0,0,0,0,0,0
554,32638,"không pin hơi tụt % máy ng quen , shop đúng mô_tả .",0,0,0,-1,0,-1,0,0,0
557,32635,đẹp nhẹ mỏng giá rẻ giao hàng kì hài_lòng,1,0,1,0,0,0,0,0,1
558,32634,"hàng mỹ , đóng_gói cẩn_thận . kì hài_lòng",0,0,1,0,1,0,0,0,1
560,32632,"máy sản_phẩm lỗi , không không hài_lòng",0,0,0,0,0,0,0,1,0
561,32631,"tiki giao hàng . nhanh_chóng , hài_lòng khâu chăm_sóc kh . máy tb mua bé , máy ổn tiền",1,1,1,0,0,0,0,0,0
562,32630,"bàn_phím đẹp , bắt sóng iphone tốt , đánh êm , tặng đế đựng điện_thoại ipad tiện_dụng . tiếc không mua sớmhơn . hữu_ích",0,0,0,0,0,0,1,1,0
563,32629,minh đăng_nhập rôi kg mã bảo_hành,-1,0,0,0,0,0,0,1,0
565,32627,"mua em_gái , đánh 5 . kì hài_lòng",0,0,0,0,0,0,0,1,0
566,32626,", nhu_cầu không , cài mấy ap học tiếng đọc báo , phim cấu_hình ổn . game giật đơ . hình_thức máy đẹp xuất_sắc , màu bạc máy hịn tiki giao hành , không hn 1 tầm giá",1,0,1,-1,0,-1,0,0,1
567,32625,"đủ hàng , chưa chưa nhìu , bảo_hành đi",0,0,0,0,0,0,0,1,0
568,32624,"hàng chuẩn , ship , đóng_gói cẩn_thận . mua điện_thoại tiki đều hài_lòng . kì hài_lòng",0,0,1,0,1,0,0,0,0
570,32622,"vận_chuyển , máy nguyên_vẹn kì hài_lòng",0,0,1,0,0,0,0,0,0
571,32621,"máy , shop kích_hoạt bảo_hành",0,0,0,0,0,0,0,1,0
572,32620,"nguyên_seal chưa active , phiên_bản thị_trường mỹ ll / a._thấy hài_lòng , mong tốt không lỗi . ! 👍",0,0,0,0,1,0,0,0,0
573,32619,"hàng giao , đóng_gói cẩn_thận . đúng sản_phẩm hãng , nửa tác vụ thường_ngày máy tốt . 1 game nhẹ ổn tốt chất_lượng oke",0,0,1,1,1,0,0,0,0
574,32618,"giao hàng . tầm giá best , cân ! ủng_hộ hàng việt ! kì hài_lòng",0,0,1,0,0,0,0,0,0
575,32617,"joi3 màn_hình hơi tối , camera chụp ảnh không nét . màu_sắc không viên giao hàng thân_thiện nhiệt_tình",0,0,1,0,0,-1,0,0,0
576,32616,"đẹp , kì hài_lòng",0,0,0,0,0,0,0,0,1
577,32615,oke ak . phân ngàm bắt bàn hơi lỏng_lẻo một_chút kì hài_lòng,0,0,0,0,0,0,0,1,0
578,32614,"giao hàng , nhân_viên thân_thiện . kiểm_tra máy không . máy mạng yếu xoay vòng_vòng hơi cấu_hình máy . ní hài_lòng kì hài_lòng",0,0,1,0,0,-1,0,0,1
580,32612,"giao hàng , đóng_gói cẩn_thận , hàng nguyên seal , mã ll / a. thử 1 ổn , máy chạy mượt , pin khoẻ . kì hài_lòng",0,1,1,1,1,1,0,0,1
581,32611,đc . pin trâu . realme ui mượt . kì hài_lòng,0,0,0,1,0,1,0,1,0
583,32609,giao đúng . set up ngon_lành . quà tặng đúng ; ) kì hài_lòng,0,0,1,0,0,0,0,0,0
585,32607,"thiết_kế samsung ưng , đơn_giản tinh_tế . ap giá tầm máy oke cấu_hình máy . máy chạy ổn_định a50 3 , rơi_rớt không hề_hấn . mua 3 thế_hệ samsung hài_lòng . hài_lòng .",1,0,0,1,0,0,0,0,1
586,32606,"trừ trải nghiệm mua hàng tốt , giao hàng vui_tính , chu_đáo trừ imei hộp trùng khay sim trùng máy , máy nguyên niêm_phong chưa active , mã vn / a đúng như mô_tả trừ phụ_kiện đính kèm đầy_đủ ( tai_nghe cổng củ sạc , dây_cáp , que sim ) trừ phiên_bản hđh kèm máy ios 12.0.1 , đoán máy sản_xuất 2018 , có_lẽ hộp không kèm jack 3.5 m như máy sx 2017 trừ trải nghiệm máy tốt , không lỗi_lầm . trừ giá máy cạnh_tranh đại_lý . trừ góp_ý : tiki mô_tả phụ_kiện đính kèm hộp thắc_mắc , tiện kiểm_tra đối_chiếu hàng giao vận . tiki trải nghiệm ! nghiệm iphone 8 plus 64gb trừ hàng hãng mã vn / a tuyệt_vời !",1,0,1,0,1,0,1,0,0
587,32605,máy mượt . hàng nguyên đai nguyên kiện . không một lỗi . mua bao da vô ngon hàng ngon,0,0,0,0,1,0,1,0,0
588,32604,mua máy máy tự_động tắt khởi_động . như tiki bảo_hành không ? mới_đầu_máy oke máy khởi_động kiểu phiền lỗi . mong tiki phản_hồi giúp,0,0,0,0,0,-1,0,1,0
590,32602,"giao hàng , mượt , máy ngon không",0,0,1,1,0,0,0,0,0
591,32601,hôm_nay hàng kích_hoạt máy máy bảo_hành tiki ?,0,0,0,0,0,0,0,1,0
593,32599,"mua . cầm nắm cài_đặt cảm_giác tuyệt . samsung ban_đầu ngon , độ bền không hài_lòng tầm giá . không thoả_mãn lắm bàn_phím không nhạy lắm . tổng_thể giá tiền ổn ngon thương_hiệu giao_diện thân_thiện . kì hài_lòng",1,0,0,0,0,-1,0,1,0
594,32598,"bắt sóng điện_thoại kém , wifi kém . không mua . không hài_lòng",0,0,0,-1,0,-1,0,0,0
595,32597,"dòng lỗi phần_mềm , tắt âm_thanh game 1 quảng_cáo hiện , trường_hợp tự_động phát_âm_thanh tiếng hệt thống off . hi_vọng hãng khắc_phục",0,0,0,0,0,-1,0,1,0
596,32596,hàng tiki đồng kiểm mở_hàng oke kì hài_lòng,0,1,0,0,0,0,0,1,0
598,32594,"- giao hàng đầu giao bình_thường chờ một tuần không giao đành gọi báo_hủy giao . - giao oke đúng , giao đủ hàng , niêm_phong cảm_nhận mầu xanh không đẹp lắm trừ kích_hoạt bảo_hành như ?",0,0,-1,0,1,0,0,1,-1
599,32593,giao hàng . sản_phẩm như mô_tả . hơi chậm một_tí mong_đợi . giá tầm trung . nghiệm,1,0,1,0,0,0,0,0,0
600,32592,"giao hàng đúng hẹn , máy đẹp . giao hộp ( nhân_viên giao hàng máy , , không nha ) . hộp tiki nắm giấy quấn sơ hộp máy . check bẹp ko .",0,0,1,0,0,0,0,0,1
601,32591,"giao hàng cực , hôm_nay_mai . chăm_sóc khách_hàng tốt , ưu_tiên mua tiki máy hãng , đẹp , giá tạm , xong tiki kích_hoạt bảo hài_lòng . phẩm oke",1,1,1,0,1,0,0,0,1
602,32590,"sản_phẩm tốt tầm giá không chê , mua mẹ ưng kì hài_lòng",1,0,0,0,0,0,0,0,0
603,32589,"trừ cấu_tạo đơn gản độ bền , gấp gọn tiện_lợi . trừ khuyết_điểm điện_thoại đứng không_thể cấm dây . tôt",0,0,0,0,0,0,0,1,0
604,32588,"hàng tiki đóng_gói đẹp . đth niêm_phong hãng đè niêm_phong cũ mong không vđe . tiki check giúp đth đẹp , đầy_đủ phụ_kiện , hàng hãng .",0,0,1,0,-1,0,1,0,1
605,32587,"sản_phẩm tệ , không đồ_chơi trẻ_em không hài_lòng",0,0,0,0,0,0,0,1,0
606,32586,vân chậm . ngon . thử 7 ntn,0,0,0,0,1,0,0,1,0
607,32585,sản_phẩm tốt . shop giao hàng . pin không trâu lắm . wifi yếu f5 lắm chỗ sóng kì hài_lòng,0,0,1,-1,0,-1,0,0,0
608,32584,"kẹp ipad tuông 1 lò_xo , 1 cảm_giác không .",0,0,0,0,0,0,-1,0,0
609,32583,"hàng , hài_lòng sản_phẩm ! thanks ! kì hài_lòng",0,0,1,0,0,0,0,0,0
610,32582,cực_kỳ xinh_xắn . giao_hành . trải nghiệm một . 5 . điện_thoại samsung galaxy_s20 fe,0,0,1,0,0,0,0,0,1
611,32581,"máy ổn , tính_năng chưa khám_phá , nhận_dạng bàn_tay chụp ảnh . ảnh chụp máy m1 , màu xanh nghiêng xanh lá xanh biển . bám mồ_hôi , cảm_ứng đôi_khi không nhạy lắm , đa_số game không toàn màn_hình ( tràn máy_ảnh ) , kích_thước đúng 6 "" . galaxy store tải ) hình fre đẹp , vân nhạy không cài xoay ngón 360 ° . mua oke 😀 nghiệm tốt !",0,0,0,1,0,1,0,0,0
612,32580,kim_loại cứng_cáp kẹp ipad nhựa hơi ọp_ẹp . mua thay_thế ( ) . chấp_nhận kì hài_lòng,0,0,0,0,0,0,-1,0,0
613,32579,"tiki giao hàng , nguyên niêm_phong , máy tốt . kì hài_lòng",0,0,1,0,0,0,0,0,1
615,32577,tiki tuyệt_vời sản_phẩm tốt như mong_đợi giao hàng ưng_ý . thank kì hài_lòng,0,0,0,0,0,0,0,1,0
616,32576,sản_phẩm loa vọng tràn_trề,0,0,0,0,0,0,-1,1,0
617,32575,"hôm hôm giao , hàng hãng màn_hình rực_rỡ , chụp ảnh 1 chạm thú_vị , hài_lòng kì hài_lòng",0,0,0,0,1,1,0,0,0
619,32573,đúng hàng hãng 👍 kì hài_lòng,0,0,0,0,1,0,0,0,0
621,32571,"top sản_phẩm bán_chạy mua thử . chỗ khớp nối siết ốc cỡ lỏng_lẻo . thân giá đỡ nghiên 1 , không the đứng thẳng dc . đỡ chất_lượng không tốt . không hài_lòng",0,-1,0,0,0,0,-1,0,0
623,32569,"giá rẻ thị_trường mua màu trắng , ship chưa 04 tiếng . 10 / 10 kì hài_lòng",1,0,1,0,0,0,0,0,0
624,32568,"mua 3 tuần , thiết_kế camera màn_hình loa loa thoại micro đều ok , trẻ trâu phụ_nữ tiền mãn_kinh sống ảo . kì hài_lòng",0,0,0,0,0,1,0,0,0
625,32567,"hàng check máy vết xước lớn cạnh , máy như không hài_lòng tiền",0,0,1,0,0,0,0,1,-1
627,32565,hàng nguyên seal . giao ☺ ️ kì hài_lòng,0,0,1,0,1,0,0,0,1
628,32564,"sản_phẩm đẹp , tính_năng như mô_tả , test , 1 hiệu_năng . tạm_thời hài_lòng . thanks tiki ! đẹp , thời_trang , tiện_dụng",0,0,0,0,0,0,0,0,1
630,32562,hàng chuẩn vn / a . không phàn_nàn kì hài_lòng,0,0,0,0,0,0,0,1,0
631,32561,tốt tiki giao hàng mong_đợi máy ổn pin khỏe tội sạp hơi nhưg chất lỗi không dùg lâu_dài ms kì hài_lòng,0,0,1,0,0,1,0,0,0
633,32559,"ipad đẹp mướt , unbox nguyên niêm_phong không 2 - 3 vết xước logo trái táo ? âm_thanh , hình_ảnh siêu đẹp ! kì hài_lòng",0,0,0,1,1,1,0,0,1
634,32558,sản_phẩm đơn_giản tiện_lợi . chất_lượng tốt kì hài_lòng,0,0,0,0,0,0,0,1,0
636,32556,máy mua không hề cài_đặt cài ap ngân_hàng đều báo không chấp_nhận thiết_bị root . không thiết_bị root ? shop khắc_phục phản_hồi . ap ngân_hàng,0,0,0,0,0,0,0,1,0
638,32554,"đúng quảng_cáo , nguyên seal , chưa kích_hoạt . hơi yếu ổn",0,0,0,-1,1,0,0,0,1
639,32553,"màn_hình đẹp , cầm_chắc_tay , pin kì hài_lòng",0,0,0,0,0,1,0,0,1
640,32552,mỏng nhẹ màn_hình đẹp 120hz mượt chụp hình đẹp chip exynos chán máy mở_màn_hình không nóng tác vụ hơi như coi youtube chụp hình như bàn_ủi nóng pin tuột tầm 4 tiếng máy oke trù chip nóng lởm,0,0,0,-1,0,-1,0,0,1
641,32551,"ti ki giao hàng , 01 hẹn . sản_phẩm nguyên seal . phím bấm êm , không nhảy phím . điện_thoại nghe , không rè . , 01 tuần pin không như quảng_cáo , sạc nghe , gọi 01 không ( 3 4 gọi ngắn ) . đi ngủ sạc pin , pin tuột 10 % không .",0,0,1,-1,1,-1,0,0,0
642,32550,"giao hàng chậm , máy tầm giá ổn , không ổn",1,0,-1,0,0,0,0,0,0
643,32549,hài kích_hoạt bảo_hành giúp . kì hài_lòng,0,0,0,0,0,0,0,1,0
645,32547,"1 tuần . hàng ổn , không . nhắn bảo_hành . chuẩn hãng",0,0,0,0,1,0,0,0,0
646,32546,đẹp kì hài_lòng,0,0,0,0,0,0,0,0,1
647,32545,"điện_thoại đứng ngã , nằm ok , chất_lượng ổn",0,0,0,0,0,0,0,1,0
648,33127,mua tặng kèm sạc dự_phòng bảo_hành 18 . hộp chẳng sạc dự_phòng . giấy bảo_hành chẳng . chẳng cố_tình quên không hài_lòng,0,-1,0,0,0,0,-1,1,0
649,33126,"trừ mua hàng chưa 2 bóc_trần khỏa thân như : trừ 1 máy nghe gọi , tác vụ như zalo , fb , không game , không video , chậm_chạp , thường_xuyên đơ . trừ cảm_ứng không nhậy trừ hôm_nay tắt_thở , 2 cột sóng không bắt , sim không . trừ thời nô . trừ anh_em mua cân_nhắc . trừ 1 phục_vụ tiki , 1 trừ_hao 2 . 3 không chấm chất_lượng máy 2.4 . yêu tiki mua sách . thank you xét nokia 2.4",0,1,0,-1,0,0,0,0,0
650,33125,hàng chuẩn nguyên hộp kì hài_lòng,0,0,0,0,0,0,0,1,0
651,33124,"tiki giao hàng , tiki now 10h hôm hàng . mua giá 12tr 256gb tặng galaxy_fit 5 tiki . giá tiền máy android toàn_diện . máy hiệu_năng tốt , màn_hình đẹp mượt_mà tần_số quét 120hz . tác vụ hàng game không chê . giao_diện phần_mềm one ui samsung quen_thuộc . camera tương_tự dòng s20 chụp đẹp , chụp đêm tốt , chống rung quang_học , quay_phim 4k 60fps . mặt lưng nhựa hoàn_thiện , cảm_biến vân nhạy , 2 hẳn máy dòng galaxy a. loa stereo máy không to chất âm nghe đủ . điểm_trừ lớn máy chip exynos 990 mau nóng , nóng hiệu_năng , khung hình 120hz 60hz , cảm_giác lag . pin không tốt , 4 tiếng on screen ( bật 4g cần_thiết , bật màn_hình 120hz ) . camera chụp đêm đẹp chậm , mất 10s ảnh chụp đêm . máy không tặng kèm tai_nghe ốp lưng như dòng galaxy_a , không sạc 25w sạc 15w . mua máy quen bộ_nhớ lớn ưu_tiên samsung hãng máy trung_quốc . trải nghiệm mượt , pin tốt 64gb đủ , khuyên iphone xr cố iphone 11 , độ mượt pin tốt s20 fe . kì hài_lòng",0,0,1,-1,0,1,-1,0,0
652,33123,"máy_rẻ , chạy mạnh pin trâu : ) tiki giao hơi chậm 1 tí hàng nguyên_vẹn , hộp không hề trầy_xước . đồng_tiền",1,0,-1,1,0,0,0,0,0
653,33122,"mua thiết_bị điện_tử mạng , lựa tiki lo , mừng mua máy ổn , ok , pin trâu , máy mát , hơi ấm chút . mua máy xám thực_chất không xám đen như hình , ngả xanh dương , màu đẹp miễn chê . tuần nhận_xét . tốt , ổn",0,0,0,1,0,1,0,0,1
654,33121,"lẻ 5 khó_tính : trừ máy nguyên seal , chưa kích_hoạt bh trừ khui hộp mh hơi bụi , hộp không bọc nilon niêm_phong như hộp . bụi chui trừ nắp lưng soi kỹ tróc sơn 1 chấm như đầu tăm , không để_ý không soi khó_chịu . trừ lột keo niêm_phong nilon dán viền 1 chi_tiết . lớp niêm_phong nilon mắc_kẹt màn_hình khung sườn . như máy thay mh khung lớp niêm_phong lắp_ráp kẹt . trừ màn_hình vẻ không rực_rỡ máy trải nghiệm siêu_thị chi_tiết cảm_giác không hoàn_hảo lắm , mặc_dù xưa_nay toàn mua hàng giá_trị tiki . hãng , nguyên niêm_phong chưa kích_hoạt bảo_hành .",0,0,0,0,1,-1,0,0,-1
655,33120,"hàng đúng mô_tả , nguyên seal , giao hàng dự_kiến kì hài_lòng",0,0,1,0,1,0,0,0,1
656,33119,"mua istore , giao hàng , đóng_gói kỹ_càng , máy quốc_tế mã j / a fullbox nguyên seal , imei trùng hộp , khui check web apple máy chưa kích_hoạt , dt active xong hiện đúng , sim viettel lắp sóng , máy đi kèm ios 12.3.1 , reset dòng 2 ios 13.6.1 không . chụp hình không tắt tiếng , bật chế_độ live chụp nghe 1 tiếng bip . hài_lòng . kì hài_lòng",0,0,1,0,1,0,0,0,1
657,33118,sản_phẩm đẹp ngon . tiki tuyệt_vời kì hài_lòng,0,0,0,0,0,0,0,1,1
658,33117,"sản_phẩm đươc đóng_gói cẩn_thận , kiểm_tra thanh_toán",0,0,0,0,0,0,0,0,1
660,33115,rẻ chất_lượng . đóng_gói sản_phẩm kĩ phẩm tốt,1,1,0,0,0,0,0,0,0
662,33113,"máy như máy cũ , mép viền như cạy móp . máy hoàn_thiện cực kém , không mua . gọi gửi mail tiki chưa phản_hồi . không hài_lòng",0,0,0,0,0,0,0,0,-1
663,33112,sản_phẩm tốt giá rẻ . tuyệt_vời kì hài_lòng,1,0,0,0,0,0,0,0,0
664,33111,không 4g sản_phẩm không hài_lòng,0,0,0,-1,0,0,0,1,0
665,33110,"sản_phẩm tốt , giá rẻ ! kì hài_lòng",1,0,0,0,0,0,0,0,0
666,33109,"5 ủng_hộ shop tiki hàng oke chờ , mạng yếu chạy kém không , tất_vọng hàng khách_hàng kiểm_tra nhân_viên giao hàng nói_chuyện thái_độ không tôn_trọng khách_hàng người_ta không hài_lòng kì hài_lòng",0,-1,-1,0,0,-1,0,0,0
667,33108,"cữ sản_phẩm kích_hoạt , nào_ngờ sản_phẩm kích_hoạt 12 hàng . giá không đòi_hỏi . giao hàng cực . giá tốt . kì hài_lòng",1,0,1,0,1,0,0,0,0
668,33107,"sản_phẩm tốt , chắn chắn , màu_sắc nhã_nhặn điện_thoại máy_tính bảng xét",0,0,0,0,0,0,0,0,1
670,33105,sản_phẩm tốt tầm giá ! pin trâu sai không nóng máy !,1,0,0,1,0,1,0,0,0
671,33104,"giao đúng máy , đúng giao nhiệt mượt kì hài_lòng",0,0,1,1,0,0,0,0,0
672,33103,"đẹp , xứng giá tiền , pin đủ không game hảo 👍 👏 💯",1,0,0,0,0,1,0,0,1
673,33102,"tiki giao hàng , tiki now 10h hôm hàng . mua giá 12tr 256gb tặng galaxy_fit 5 tiki . giá tiền máy android toàn_diện . máy hiệu_năng tốt , màn_hình đẹp mượt_mà tần_số quét 120hz . tác vụ hàng game không chê . giao_diện phần_mềm one ui samsung quen_thuộc . camera tương_tự dòng s20 chụp đẹp , chụp đêm tốt , chống rung quang_học , quay_phim 4k 60fps . mặt lưng nhựa hoàn_thiện , cảm_biến vân nhạy , 2 hẳn máy dòng galaxy a. loa stereo máy không to chất âm nghe đủ . điểm_trừ lớn máy chip exynos 990 mau nóng , nóng hiệu_năng , khung hình 120hz 60hz , cảm_giác lag . pin không tốt , 4 tiếng on screen ( bật 4g cần_thiết , bật màn_hình 120hz ) . camera chụp đêm đẹp chậm , mất 10s ảnh chụp đêm . máy không tặng kèm tai_nghe ốp lưng như dòng galaxy_a , không sạc 25w sạc 15w . mua máy quen bộ_nhớ lớn ưu_tiên samsung hãng máy trung_quốc . trải nghiệm mượt , pin tốt 64gb đủ , khuyên iphone xr cố iphone 11 , độ mượt pin tốt s20 fe . kì hài_lòng",1,0,1,-1,0,-1,-1,0,1
674,33101,"tuyệt_vời , giao hàng , tối 8g kì hài_lòng",0,0,1,0,0,0,0,0,0
675,33100,"giao hàng kiểu 2 đc , ko 1 xin_lỗi thông_cảm , tiền ship như mua hàng không hài_lòng",0,0,-1,0,0,0,0,0,0
676,33099,"mua hàng điện_thoại cskh tiki kích_hoạt bảo_hành dùm , nhân_viên mã đơn hàng , báo kiểm_tra máy chưa kích_hoạt bảo_hành . bộ_phận cskh tiki làm_việc không . hài_lòng",0,-1,0,0,0,0,0,1,0
678,33097,hàng bọc hộp giấy nhồi nệm . không móp méo . zin chưa kích_hoạt bảo_hành . seal . ưng_ý kì hài_lòng,0,0,0,0,1,0,0,0,0
679,33096,"giao , hàng chất_lượng kì hài_lòng",0,0,1,0,0,0,0,0,0
680,33095,"mua , nguyên seal , cực_kì hài_lòng",0,0,0,0,0,0,0,0,1
681,33094,"sản_phẩm mua chán tiki , không chất_lượng sản_phẩm giao hàng tiki . đơn hàng mua 1 tuần . giao không hứng chỉ_tội ship . tiki",0,0,-1,0,0,0,0,0,0
682,33093,"máy fullbox nguyên hộp , đầy_đủ phụ_kiện , hàng hãng vna , tốt , chưa kì hài_lòng",0,0,0,0,1,0,1,0,1
683,33092,"ổn tầm giá , đơn_giản",1,0,0,0,0,0,0,0,0
684,33091,"giao , hài_lòng . kì hài_lòng",0,0,1,0,0,0,0,0,0
685,33090,"giá rẻ hiệu_năng , hiển_thị màu_sắc đẹp . nuột ngon",1,0,0,1,0,1,0,0,0
688,33087,giao gói cẩn xứng_đáng một tình_yêu ủng_hộ tiki ! kì hài_lòng,0,0,1,0,1,0,0,0,1
689,33086,"sản_phẩm tốt , giá hợp_lý kì hài_lòng",1,0,0,0,0,0,0,0,0
690,33085,loa nghe không lắm đèn_pin đau mắt ánh_sáng hơi mờ,0,0,0,0,0,0,-1,1,0
691,33084,"hài_lòng 90 % , giao hàng mất 4h ( tiki now ) , mã vn / a , máy , hộp , chưa active , niêm_phong hộp bung ( trừ ) . ok , chưa hài_lòng",0,0,1,0,-1,0,0,0,-1
693,33082,5 dịch_vụ tiki . máy hối_hận mua . giá khuyên mua note 9s . ram bé chất_lượng hoàn_thiện note 9s đứt realme 6 kì hài_lòng,-1,1,0,0,0,0,0,1,0
694,33081,"màu trắng sữa đẹp lắm , nâng_cấp iphone 5s bá đạo trời . chương_trình trả_góp thẻ tín_dụng 2tr . ngon , thank tiki . đẹp , tiki now giao",1,0,1,0,0,0,0,0,1
696,33079,"tiki ship siêu chiều_hôm hôm ship hà_nội hưng_yên , ngày_trước hà_nội giao đóng_gói máy cẩn_thận hàng hãng oke mua ủng_hộ hàng việt chất_lượng tốt giá hợp_lý kì hài_lòng",1,0,1,0,1,0,0,0,1
698,33077,"2 mua hàng công_nghệ tiki mua 1 laptop 4 * giao hàng trễ . chất_lượng , giao hàng không bàn . đt phụ_kiện màu đen không màu trắng , jack màu trắng : ( kì hài_lòng",0,0,1,0,0,0,-1,0,-1
699,33076,"tầm giá không_thể đòi_hỏi , không máy sánh độ đồng_đều , hài_lòng thái_độ phục_vụ tiki trading ! kì hài_lòng",0,1,0,0,0,0,0,0,0
700,33075,"sản_phẩm ổn , giá sale hợp_lý đơn đầu ship tự_hủy không giao 2 "" giao "" mây xình gút chóp",1,-1,-1,0,0,0,0,0,0
701,33074,"hàng nguyên seal , 1 ổn chưa đề ^ việt_nam ưu_tiên ủng_hộ hàng việt_nam kì hài_lòng",0,0,0,0,1,0,0,0,1
702,33073,"đúng hàng hãng , cứng_cáp . ipad pro 1 ok , ủng_hộ shop 5",0,0,0,0,1,0,0,0,0
705,33070,"điện_thoại xong 1 ổn . pin không tốt . chụp hình đẹp , ít giật , lag kì hài_lòng",0,0,0,-1,0,1,0,0,0
706,33069,máy_đẹp mượt lắm kì hài_lòng,0,0,0,-1,0,0,0,0,1
707,33068,"giao hàng , check hàng cẩn_thận , máy chạy tốt , tiki tặng case đẹp",0,0,1,1,0,0,1,0,0
708,33067,"shop bọc hàng cẩn_thận lắm , đẹp . tháo bọc như hình chụp . 4 món đều sắc nét , đều . bao điện_thoại in đầm , ring dán cực mỏng ( siêu siêu mỏng : o ) tiện . màu ngẫu_nhiên o , đen . màu like . ủng_hộ shop chất_lượng kì hài_lòng",0,1,0,0,0,0,0,0,1
